strain_collection_id,strain_id,strain_name,gene_id,plate,row,column,plate_control,excluded
MATa-2021ver-384,rec779,rpl36a,S000004807,1,9,11,TRUE,FALSE
MATa-2021ver-384,rec780,ymr193c-a,S000004805,1,9,13,TRUE,FALSE
MATa-2021ver-384,rec781,icy1,S000004808,1,9,15,TRUE,FALSE
MATa-2021ver-384,rec782,ymr196w,S000004809,1,9,17,TRUE,FALSE
MATa-2021ver-384,rec784,cik1,S000004811,1,9,19,TRUE,FALSE
MATa-2021ver-384,rec785,cln1,S000004812,1,9,21,TRUE,FALSE
MATa-2021ver-384,rec787,rad14,S000004814,1,9,23,TRUE,FALSE
MATa-2021ver-384,rec788,erg2,S000004815,1,11,1,TRUE,FALSE
MATa-2021ver-384,rec790,inp1,S000004817,1,11,3,TRUE,FALSE
MATa-2021ver-384,rec791,pfk2,S000004818,1,11,5,TRUE,FALSE
MATa-2021ver-384,rec792,ymr206w,S000004819,1,11,7,TRUE,FALSE
MATa-2021ver-384,rec793,hfa1,S000004820,1,11,9,TRUE,FALSE
MATa-2021ver-384,rec796,ymr210w,S000004823,1,11,11,TRUE,FALSE
MATa-2021ver-384,rec800,scj1,S000004827,1,11,13,TRUE,FALSE
MATa-2021ver-384,rec801,gas3,S000004828,1,11,15,TRUE,FALSE
MATa-2021ver-384,rec802,sky1,S000004829,1,11,17,TRUE,FALSE
MATa-2021ver-384,rec805,esc1,S000004832,1,11,19,TRUE,FALSE
MATa-2021ver-384,rec807,ymr221c,S000004834,1,11,21,TRUE,FALSE
MATa-2021ver-384,rec808,fsh2,S000004835,1,11,23,TRUE,FALSE
MATa-2021ver-384,rec809,ubp8,S000004836,1,13,1,TRUE,FALSE
MATa-2021ver-384,rec810,mre11,S000004837,1,13,3,TRUE,FALSE
MATa-2021ver-384,rec811,mrpl44,S000004838,1,13,5,TRUE,FALSE
MATa-2021ver-384,rec812,ymr226c,S000004839,1,13,7,TRUE,FALSE
MATa-2021ver-384,rec814,mtf1,S000004841,1,13,9,TRUE,FALSE
MATa-2021ver-384,rec816,rps10b,S000004843,1,13,11,TRUE,FALSE
MATa-2021ver-384,rec817,pep5,S000004844,1,13,13,TRUE,FALSE
MATa-2021ver-384,rec818,fus2,S000004845,1,13,15,TRUE,FALSE
MATa-2021ver-384,rec819,tri1,S000004846,1,13,17,TRUE,FALSE
MATa-2021ver-384,rec820,rnh1,S000004847,1,13,19,TRUE,FALSE
MATa-2021ver-384,rec823,bch1,S000004850,1,13,21,TRUE,FALSE
MATa-2021ver-384,rec824,dfg5,S000004851,1,13,23,TRUE,FALSE
MATa-2021ver-384,rec827,yhm2,S000004854,1,15,1,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,1,15,3,TRUE,FALSE
MATa-2021ver-384,rec828,rpl20a,S000004855,1,15,5,TRUE,FALSE
MATa-2021ver-384,rec829,zrc1,S000004856,1,15,7,TRUE,FALSE
MATa-2021ver-384,rec830,ymr244w,S000004858,1,15,9,TRUE,FALSE
MATa-2021ver-384,rec831,ymr245w,S000004859,1,15,11,TRUE,FALSE
MATa-2021ver-384,rec832,coa6,S000004857,1,15,13,TRUE,FALSE
MATa-2021ver-384,rec833,faa4,S000004860,1,15,15,TRUE,FALSE
MATa-2021ver-384,rec834,rkr1,S000004861,1,15,17,TRUE,FALSE
MATa-2021ver-384,rec835,gad1,S000004862,1,15,19,TRUE,FALSE
MATa-2021ver-384,rec836,gto3,S000004863,1,15,21,TRUE,FALSE
MATa-2021ver-384,rec837,hor7,S000004864,1,15,23,TRUE,FALSE
MATa-2021ver-384,rec838,ymr252c,S000004865,2,2,2,TRUE,FALSE
MATa-2021ver-384,rec839,ymr253c,S000004866,2,2,4,TRUE,FALSE
MATa-2021ver-384,rec840,ymr254c,S000004867,2,2,6,TRUE,FALSE
MATa-2021ver-384,rec841,gfd1,S000004868,2,2,8,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,2,2,10,TRUE,FALSE
MATa-2021ver-384,rec842,cox7,S000004869,2,2,12,TRUE,FALSE
MATa-2021ver-384,rec843,pet111,S000004870,2,2,14,TRUE,FALSE
MATa-2021ver-384,rec844,roy1,S000004871,2,2,16,TRUE,FALSE
MATa-2021ver-384,rec845,trm732,S000004872,2,2,18,TRUE,FALSE
MATa-2021ver-384,rec847,tps3,S000004874,2,2,20,TRUE,FALSE
MATa-2021ver-384,rec848,ymr262w,S000004875,2,2,22,TRUE,FALSE
MATa-2021ver-384,rec7372,slm2,S000004992,2,2,24,TRUE,FALSE
MATa-2021ver-384,rec850,cue1,S000004877,2,4,2,TRUE,FALSE
MATa-2021ver-384,rec851,ymr265c,S000004878,2,4,4,TRUE,FALSE
MATa-2021ver-384,rec852,rsn1,S000004879,2,4,6,TRUE,FALSE
MATa-2021ver-384,rec853,ppa2,S000004880,2,4,8,TRUE,FALSE
MATa-2021ver-384,rec855,tma23,S000004882,2,4,10,TRUE,FALSE
MATa-2021ver-384,rec858,scs7,S000004885,2,4,12,TRUE,FALSE
MATa-2021ver-384,rec859,zds1,S000004886,2,4,14,TRUE,FALSE
MATa-2021ver-384,rec860,rce1,S000004887,2,4,16,TRUE,FALSE
MATa-2021ver-384,rec861,bul1,S000004888,2,4,18,TRUE,FALSE
MATa-2021ver-384,rec862,dsk2,S000004889,2,4,20,TRUE,FALSE
MATa-2021ver-384,rec864,prm15,S000004891,2,4,22,TRUE,FALSE
MATa-2021ver-384,rec866,cat8,S000004893,2,4,24,TRUE,FALSE
MATa-2021ver-384,rec868,aep2,S000004895,2,6,2,TRUE,FALSE
MATa-2021ver-384,rec869,rit1,S000004896,2,6,4,TRUE,FALSE
MATa-2021ver-384,rec870,yku70,S000004897,2,6,6,TRUE,FALSE
MATa-2021ver-384,rec871,ngl2,S000004898,2,6,8,TRUE,FALSE
MATa-2021ver-384,rec872,mrpl33,S000004899,2,6,10,TRUE,FALSE
MATa-2021ver-384,rec873,dss1,S000004900,2,6,12,TRUE,FALSE
MATa-2021ver-384,rec875,abz2,S000004902,2,6,14,TRUE,FALSE
MATa-2021ver-384,rec878,tda1,S000004905,2,6,16,TRUE,FALSE
MATa-2021ver-384,rec879,got1,S000004906,2,6,18,TRUE,FALSE
MATa-2021ver-384,rec880,her2,S000004907,2,6,20,TRUE,FALSE
MATa-2021ver-384,rec881,jnm1,S000004908,2,6,22,TRUE,FALSE
MATa-2021ver-384,rec882,ymr294w-a,S000004909,2,6,24,TRUE,FALSE
MATa-2021ver-384,rec883,ymr295c,S000004910,2,8,2,TRUE,FALSE
MATa-2021ver-384,rec885,prc1,S000004912,2,8,4,TRUE,FALSE
MATa-2021ver-384,rec887,dyn3,S000004914,2,8,6,TRUE,FALSE
MATa-2021ver-384,rec888,ade4,S000004915,2,8,8,TRUE,FALSE
MATa-2021ver-384,rec890,yme2,S000004917,2,8,10,TRUE,FALSE
MATa-2021ver-384,rec891,adh2,S000004918,2,8,12,TRUE,FALSE
MATa-2021ver-384,rec892,ubp15,S000004920,2,8,14,TRUE,FALSE
MATa-2021ver-384,rec893,ymr304c-a,S000004919,2,8,16,TRUE,FALSE
MATa-2021ver-384,rec894,scw10,S000004921,2,8,18,TRUE,FALSE
MATa-2021ver-384,rec896,ymr306c-a,S000004922,2,8,20,TRUE,FALSE
MATa-2021ver-384,rec897,gas1,S000004924,2,8,22,TRUE,FALSE
MATa-2021ver-384,rec900,ymr310c,S000004927,2,8,24,TRUE,FALSE
MATa-2021ver-384,rec1105,yrf1-6,S000005283,2,10,2,TRUE,FALSE
MATa-2021ver-384,rec1106,ynl338w,S000005282,2,10,4,TRUE,FALSE
MATa-2021ver-384,rec1108,cos1,S000005280,2,10,6,TRUE,FALSE
MATa-2021ver-384,rec1109,ddi3,S000005279,2,10,8,TRUE,FALSE
MATa-2021ver-384,rec1110,sno2,S000005278,2,10,10,TRUE,FALSE
MATa-2021ver-384,rec1111,snz2,S000005277,2,10,12,TRUE,FALSE
MATa-2021ver-384,rec1112,thi12,S000005276,2,10,14,TRUE,FALSE
MATa-2021ver-384,rec1114,rpd3,S000005274,2,10,16,TRUE,FALSE
MATa-2021ver-384,rec1115,pex6,S000005273,2,10,18,TRUE,FALSE
MATa-2021ver-384,rec1116,mdj2,S000005272,2,10,20,TRUE,FALSE
MATa-2021ver-384,rec1117,egt2,S000005271,2,10,22,TRUE,FALSE
MATa-2021ver-384,rec1118,pfa3,S000005270,2,10,24,TRUE,FALSE
MATa-2021ver-384,rec1119,ynl324w,S000005268,2,12,2,TRUE,FALSE
MATa-2021ver-384,rec1120,fig4,S000005269,2,12,4,TRUE,FALSE
MATa-2021ver-384,rec1121,lem3,S000005267,2,12,6,TRUE,FALSE
MATa-2021ver-384,rec1122,kre1,S000005266,2,12,8,TRUE,FALSE
MATa-2021ver-384,rec1123,vnx1,S000005265,2,12,10,TRUE,FALSE
MATa-2021ver-384,rec1124,ynl320w,S000005264,2,12,12,TRUE,FALSE
MATa-2021ver-384,rec1125,ynl319w,S000005263,2,12,14,TRUE,FALSE
MATa-2021ver-384,rec1126,hxt14,S000005262,2,12,16,TRUE,FALSE
MATa-2021ver-384,rec1130,dal82,S000005258,2,12,18,TRUE,FALSE
MATa-2021ver-384,rec1133,skp2,S000005255,2,12,20,TRUE,FALSE
MATa-2021ver-384,rec1135,stb1,S000005253,2,12,22,TRUE,FALSE
MATa-2021ver-384,rec7373,msg5,S000004998,2,12,24,TRUE,FALSE
MATa-2021ver-384,rec1139,bxi1,S000005249,2,14,2,TRUE,FALSE
MATa-2021ver-384,rec1140,ypt11,S000005248,2,14,4,TRUE,FALSE
MATa-2021ver-384,rec1141,ynl303w,S000005247,2,14,6,TRUE,FALSE
MATa-2021ver-384,rec1142,rps19b,S000005246,2,14,8,TRUE,FALSE
MATa-2021ver-384,rec1143,rpl18b,S000005245,2,14,10,TRUE,FALSE
MATa-2021ver-384,rec1145,trf5,S000005243,2,14,12,TRUE,FALSE
MATa-2021ver-384,rec1146,cla4,S000005242,2,14,14,TRUE,FALSE
MATa-2021ver-384,rec7377,snn1,S000005030,2,14,16,TRUE,FALSE
MATa-2021ver-384,rec1148,mon2,S000005241,2,14,18,TRUE,FALSE
MATa-2021ver-384,rec1149,ynl295w,S000005239,2,14,20,TRUE,FALSE
MATa-2021ver-384,rec1150,rim21,S000005238,2,14,22,TRUE,FALSE
MATa-2021ver-384,rec1151,msb3,S000005237,2,14,24,TRUE,FALSE
MATa-2021ver-384,rec7378,ynl089c,S000005033,2,16,2,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,2,16,4,TRUE,FALSE
MATa-2021ver-384,rec1153,mid1,S000005235,2,16,6,TRUE,FALSE
MATa-2021ver-384,rec1155,pcl1,S000005233,2,16,8,TRUE,FALSE
MATa-2021ver-384,rec1156,caf40,S000005232,2,16,10,TRUE,FALSE
MATa-2021ver-384,rec1158,cus2,S000005230,2,16,12,TRUE,FALSE
MATa-2021ver-384,rec1159,ynl285w,S000005229,2,16,14,TRUE,FALSE
MATa-2021ver-384,rec1161,wsc2,S000005227,2,16,16,TRUE,FALSE
MATa-2021ver-384,rec1163,hch1,S000005225,2,16,18,TRUE,FALSE
MATa-2021ver-384,rec1164,erg24,S000005224,2,16,20,TRUE,FALSE
MATa-2021ver-384,rec1166,caf120,S000005222,2,16,22,TRUE,FALSE
MATa-2021ver-384,rec7379,rps7b,S000005040,2,16,24,TRUE,FALSE
MATa-2021ver-384,rec1168,ynl276c,S000005220,2,2,1,TRUE,FALSE
MATa-2021ver-384,rec1169,bor1,S000005219,2,2,3,TRUE,FALSE
MATa-2021ver-384,rec1171,tof1,S000005217,2,2,5,TRUE,FALSE
MATa-2021ver-384,rec1173,bni1,S000005215,2,2,7,TRUE,FALSE
MATa-2021ver-384,rec1174,alp1,S000005214,2,2,9,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,2,2,11,TRUE,FALSE
MATa-2021ver-384,rec1175,bsc4,S000005213,2,2,13,TRUE,FALSE
MATa-2021ver-384,rec1176,lyp1,S000005212,2,2,15,TRUE,FALSE
MATa-2021ver-384,rec1178,ynl266w,S000005210,2,2,17,TRUE,FALSE
MATa-2021ver-384,rec1179,ist1,S000005209,2,2,19,TRUE,FALSE
MATa-2021ver-384,rec1180,pdr17,S000005208,2,2,21,TRUE,FALSE
MATa-2021ver-384,rec1185,atx1,S000005203,2,2,23,TRUE,FALSE
MATa-2021ver-384,rec1187,sip3,S000005201,2,4,1,TRUE,FALSE
MATa-2021ver-384,rec1189,gis2,S000005199,2,4,3,TRUE,FALSE
MATa-2021ver-384,rec1190,rtc4,S000005198,2,4,5,TRUE,FALSE
MATa-2021ver-384,rec1191,tex1,S000005197,2,4,7,TRUE,FALSE
MATa-2021ver-384,rec1195,mpa43,S000005193,2,4,9,TRUE,FALSE
MATa-2021ver-384,rec1196,rpa49,S000005192,2,4,11,TRUE,FALSE
MATa-2021ver-384,rec1198,vps75,S000005190,2,4,13,TRUE,FALSE
MATa-2021ver-384,rec1777,rrp6,S000005527,2,4,15,TRUE,FALSE
MATa-2021ver-384,rec1778,alg6,S000005528,2,4,17,TRUE,FALSE
MATa-2021ver-384,rec1779,ysp3,S000005529,2,4,19,TRUE,FALSE
MATa-2021ver-384,rec1781,dnl4,S000005531,2,4,21,TRUE,FALSE
MATa-2021ver-384,rec1782,tsr3,S000005532,2,4,23,TRUE,FALSE
MATa-2021ver-384,rec1783,sgt2,S000005533,2,6,1,TRUE,FALSE
MATa-2021ver-384,rec1784,slg1,S000005534,2,6,3,TRUE,FALSE
MATa-2021ver-384,rec1785,tir4,S000005535,2,6,5,TRUE,FALSE
MATa-2021ver-384,rec1786,tir2,S000005536,2,6,7,TRUE,FALSE
MATa-2021ver-384,rec1787,aus1,S000005537,2,6,9,TRUE,FALSE
MATa-2021ver-384,rec1788,yor012w,S000005538,2,6,11,TRUE,FALSE
MATa-2021ver-384,rec1789,irc11,S000005539,2,6,13,TRUE,FALSE
MATa-2021ver-384,rec1790,rts1,S000005540,2,6,15,TRUE,FALSE
MATa-2021ver-384,rec1791,yor015w,S000005541,2,6,17,TRUE,FALSE
MATa-2021ver-384,rec1792,erp4,S000005542,2,6,19,TRUE,FALSE
MATa-2021ver-384,rec1793,pet127,S000005543,2,6,21,TRUE,FALSE
MATa-2021ver-384,rec1794,rod1,S000005544,2,6,23,TRUE,FALSE
MATa-2021ver-384,rec1795,yor019w,S000005545,2,8,1,TRUE,FALSE
MATa-2021ver-384,rec1797,sfm1,S000005547,2,8,3,TRUE,FALSE
MATa-2021ver-384,rec1798,yor022c,S000005548,2,8,5,TRUE,FALSE
MATa-2021ver-384,rec1799,ahc1,S000005549,2,8,7,TRUE,FALSE
MATa-2021ver-384,rec1800,yor024w,S000005550,2,8,9,TRUE,FALSE
MATa-2021ver-384,rec1801,hst3,S000005551,2,8,11,TRUE,FALSE
MATa-2021ver-384,rec1802,bub3,S000005552,2,8,13,TRUE,FALSE
MATa-2021ver-384,rec1803,sti1,S000005553,2,8,15,TRUE,FALSE
MATa-2021ver-384,rec1804,cin5,S000005554,2,8,17,TRUE,FALSE
MATa-2021ver-384,rec1805,yor029w,S000005555,2,8,19,TRUE,FALSE
MATa-2021ver-384,rec1806,dfg16,S000005556,2,8,21,TRUE,FALSE
MATa-2021ver-384,rec1807,crs5,S000005557,2,8,23,TRUE,FALSE
MATa-2021ver-384,rec1808,hms1,S000005558,2,10,1,TRUE,FALSE
MATa-2021ver-384,rec1809,exo1,S000005559,2,10,3,TRUE,FALSE
MATa-2021ver-384,rec1810,akr2,S000005560,2,10,5,TRUE,FALSE
MATa-2021ver-384,rec1811,she4,S000005561,2,10,7,TRUE,FALSE
MATa-2021ver-384,rec1812,pep12,S000005562,2,10,9,TRUE,FALSE
MATa-2021ver-384,rec1813,cyc2,S000005563,2,10,11,TRUE,FALSE
MATa-2021ver-384,rec1814,hir2,S000005564,2,10,13,TRUE,FALSE
MATa-2021ver-384,rec1815,ckb2,S000005565,2,10,15,TRUE,FALSE
MATa-2021ver-384,rec1816,glo4,S000005566,2,10,17,TRUE,FALSE
MATa-2021ver-384,rec1817,yor041c,S000005567,2,10,19,TRUE,FALSE
MATa-2021ver-384,rec1818,cue5,S000005568,2,10,21,TRUE,FALSE
MATa-2021ver-384,rec1819,whi2,S000005569,2,10,23,TRUE,FALSE
MATa-2021ver-384,rec1820,irc23,S000005570,2,12,1,TRUE,FALSE
MATa-2021ver-384,rec1821,tom6,S000005571,2,12,3,TRUE,FALSE
MATa-2021ver-384,rec1823,std1,S000005573,2,12,5,TRUE,FALSE
MATa-2021ver-384,rec1825,rsb1,S000005575,2,12,7,TRUE,FALSE
MATa-2021ver-384,rec1826,yor050c,S000005576,2,12,9,TRUE,FALSE
MATa-2021ver-384,rec1827,ett1,S000005577,2,12,11,TRUE,FALSE
MATa-2021ver-384,rec1828,tmc1,S000005578,2,12,13,TRUE,FALSE
MATa-2021ver-384,rec1829,yor053w,S000005579,2,12,15,TRUE,FALSE
MATa-2021ver-384,rec1830,vhs3,S000005580,2,12,17,TRUE,FALSE
MATa-2021ver-384,rec1831,yor055w,S000005581,2,12,19,TRUE,FALSE
MATa-2021ver-384,rec1834,ase1,S000005584,2,12,21,TRUE,FALSE
MATa-2021ver-384,rec1835,lpl1,S000005585,2,12,23,TRUE,FALSE
MATa-2021ver-384,rec1837,cka2,S000005587,2,14,1,TRUE,FALSE
MATa-2021ver-384,rec1838,yor062c,S000005588,2,14,3,TRUE,FALSE
MATa-2021ver-384,rec1840,yng1,S000005590,2,14,5,TRUE,FALSE
MATa-2021ver-384,rec1841,cyt1,S000005591,2,14,7,TRUE,FALSE
MATa-2021ver-384,rec1842,msa1,S000005592,2,14,9,TRUE,FALSE
MATa-2021ver-384,rec1843,alg8,S000005593,2,14,11,TRUE,FALSE
MATa-2021ver-384,rec1844,vam10,S000005594,2,14,13,TRUE,FALSE
MATa-2021ver-384,rec1845,vps5,S000005595,2,14,15,TRUE,FALSE
MATa-2021ver-384,rec1846,gyp1,S000005596,2,14,17,TRUE,FALSE
MATa-2021ver-384,rec1847,nrt1,S000005597,2,14,19,TRUE,FALSE
MATa-2021ver-384,rec1848,yor072w,S000005598,2,14,21,TRUE,FALSE
MATa-2021ver-384,rec1849,sgo1,S000005599,2,14,23,TRUE,FALSE
MATa-2021ver-384,rec1852,ski7,S000005602,2,16,1,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,2,16,3,TRUE,FALSE
MATa-2021ver-384,rec1854,bud21,S000005604,2,16,5,TRUE,FALSE
MATa-2021ver-384,rec1855,atx2,S000005605,2,16,7,TRUE,FALSE
MATa-2021ver-384,rec1856,dia2,S000005606,2,16,9,TRUE,FALSE
MATa-2021ver-384,rec1857,tgl5,S000005607,2,16,11,TRUE,FALSE
MATa-2021ver-384,rec1858,yor082c,S000005608,2,16,13,TRUE,FALSE
MATa-2021ver-384,rec1859,whi5,S000005609,2,16,15,TRUE,FALSE
MATa-2021ver-384,rec1860,lpx1,S000005610,2,16,17,TRUE,FALSE
MATa-2021ver-384,rec1861,ost3,S000005611,2,16,19,TRUE,FALSE
MATa-2021ver-384,rec1862,tcb1,S000005612,2,16,21,TRUE,FALSE
MATa-2021ver-384,rec1863,yvc1,S000005613,2,16,23,TRUE,FALSE
MATa-2021ver-384,rec1864,yvc1,S000005613,2,1,2,TRUE,FALSE
MATa-2021ver-384,rec1865,vps21,S000005615,2,1,4,TRUE,FALSE
MATa-2021ver-384,rec1866,ptc5,S000005616,2,1,6,TRUE,FALSE
MATa-2021ver-384,rec1867,tma46,S000005617,2,1,8,TRUE,FALSE
MATa-2021ver-384,rec1868,ecm3,S000005618,2,1,10,TRUE,FALSE
MATa-2021ver-384,rec1869,yor093c,S000005619,2,1,12,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,2,1,14,TRUE,FALSE
MATa-2021ver-384,rec1870,arf3,S000005620,2,1,16,TRUE,FALSE
MATa-2021ver-384,rec1585,yor289w,S000005815,2,1,18,TRUE,FALSE
MATa-2021ver-384,rec1586,snf2,S000005816,2,1,20,TRUE,FALSE
MATa-2021ver-384,rec1587,ypk9,S000005817,2,1,22,TRUE,FALSE
MATa-2021ver-384,rec1588,yor292c,S000005818,2,1,24,TRUE,FALSE
MATa-2021ver-384,rec1589,rps10a,S000005819,2,3,2,TRUE,FALSE
MATa-2021ver-384,rec1591,uaf30,S000005821,2,3,4,TRUE,FALSE
MATa-2021ver-384,rec1592,yor296w,S000005822,2,3,6,TRUE,FALSE
MATa-2021ver-384,rec1593,tim18,S000005823,2,3,8,TRUE,FALSE
MATa-2021ver-384,rec1594,mum3,S000005824,2,3,10,TRUE,FALSE
MATa-2021ver-384,rec1595,bud7,S000005825,2,3,12,TRUE,FALSE
MATa-2021ver-384,rec1597,rax1,S000005827,2,3,14,TRUE,FALSE
MATa-2021ver-384,rec1598,yor302w,S000005828,2,3,16,TRUE,FALSE
MATa-2021ver-384,rec1599,cpa1,S000005829,2,3,18,TRUE,FALSE
MATa-2021ver-384,rec1600,bil1,S000005830,2,3,20,TRUE,FALSE
MATa-2021ver-384,rec1601,isw2,S000005831,2,3,22,TRUE,FALSE
MATa-2021ver-384,rec1602,rrg7,S000005832,2,3,24,TRUE,FALSE
MATa-2021ver-384,rec1604,sly41,S000005834,2,5,2,TRUE,FALSE
MATa-2021ver-384,rec1605,snu66,S000005835,2,5,4,TRUE,FALSE
MATa-2021ver-384,rec1608,dgk1,S000005838,2,5,6,TRUE,FALSE
MATa-2021ver-384,rec1609,rpl20b,S000005839,2,5,8,TRUE,FALSE
MATa-2021ver-384,rec1610,sps4,S000005840,2,5,10,TRUE,FALSE
MATa-2021ver-384,rec1611,yor314w,S000005841,2,5,12,TRUE,FALSE
MATa-2021ver-384,rec1612,sfg1,S000005842,2,5,14,TRUE,FALSE
MATa-2021ver-384,rec1613,cot1,S000005843,2,5,16,TRUE,FALSE
MATa-2021ver-384,rec1615,yor318c,S000005845,2,5,18,TRUE,FALSE
MATa-2021ver-384,rec1617,gnt1,S000005847,2,5,20,TRUE,FALSE
MATa-2021ver-384,rec1618,pmt3,S000005848,2,5,22,TRUE,FALSE
MATa-2021ver-384,rec1619,ldb19,S000005849,2,5,24,TRUE,FALSE
MATa-2021ver-384,rec1620,pro2,S000005850,2,7,2,TRUE,FALSE
MATa-2021ver-384,rec1621,frt1,S000005851,2,7,4,TRUE,FALSE
MATa-2021ver-384,rec1624,snc2,S000005854,2,7,6,TRUE,FALSE
MATa-2021ver-384,rec1625,pdr10,S000005855,2,7,8,TRUE,FALSE
MATa-2021ver-384,rec1627,mip1,S000005857,2,7,10,TRUE,FALSE
MATa-2021ver-384,rec1629,vma4,S000005859,2,7,12,TRUE,FALSE
MATa-2021ver-384,rec1631,mrs2,S000005861,2,7,14,TRUE,FALSE
MATa-2021ver-384,rec1634,tea1,S000005864,2,7,16,TRUE,FALSE
MATa-2021ver-384,rec1635,yor338w,S000005865,2,7,18,TRUE,FALSE
MATa-2021ver-384,rec1636,ubc11,S000005866,2,7,20,TRUE,FALSE
MATa-2021ver-384,rec1639,yor342c,S000005869,2,7,22,TRUE,FALSE
MATa-2021ver-384,rec1640,yor343c,S000005870,2,7,24,TRUE,FALSE
MATa-2021ver-384,rec1641,tye7,S000005871,2,9,2,TRUE,FALSE
MATa-2021ver-384,rec1643,rev1,S000005873,2,9,4,TRUE,FALSE
MATa-2021ver-384,rec1644,pyk2,S000005874,2,9,6,TRUE,FALSE
MATa-2021ver-384,rec1645,put4,S000005875,2,9,8,TRUE,FALSE
MATa-2021ver-384,rec1646,cin1,S000005876,2,9,10,TRUE,FALSE
MATa-2021ver-384,rec1647,mne1,S000005877,2,9,12,TRUE,FALSE
MATa-2021ver-384,rec1648,mek1,S000005878,2,9,14,TRUE,FALSE
MATa-2021ver-384,rec1649,tfb6,S000005879,2,9,16,TRUE,FALSE
MATa-2021ver-384,rec1651,msc6,S000005881,2,9,18,TRUE,FALSE
MATa-2021ver-384,rec1652,gds1,S000005882,2,9,20,TRUE,FALSE
MATa-2021ver-384,rec1653,cir2,S000005883,2,9,22,TRUE,FALSE
MATa-2021ver-384,rec1654,snx3,S000005884,2,9,24,TRUE,FALSE
MATa-2021ver-384,rec1655,hap5,S000005885,2,11,2,TRUE,FALSE
MATa-2021ver-384,rec1656,vts1,S000005886,2,11,4,TRUE,FALSE
MATa-2021ver-384,rec1657,pde2,S000005887,2,11,6,TRUE,FALSE
MATa-2021ver-384,rec1660,pip2,S000005890,2,11,8,TRUE,FALSE
MATa-2021ver-384,rec1662,yor365c,S000005892,2,11,10,TRUE,FALSE
MATa-2021ver-384,rec1664,scp1,S000005894,2,11,12,TRUE,FALSE
MATa-2021ver-384,rec1665,rad17,S000005895,2,11,14,TRUE,FALSE
MATa-2021ver-384,rec1668,gpb1,S000005898,2,11,16,TRUE,FALSE
MATa-2021ver-384,rec1671,ald4,S000005901,2,11,18,TRUE,FALSE
MATa-2021ver-384,rec1672,gdh1,S000005902,2,11,20,TRUE,FALSE
MATa-2021ver-384,rec1673,yor376w,S000005903,2,11,22,TRUE,FALSE
MATa-2021ver-384,rec1674,atf1,S000005904,2,11,24,TRUE,FALSE
MATa-2021ver-384,rec1675,amf1,S000005905,2,13,2,TRUE,FALSE
MATa-2021ver-384,rec1677,rdr1,S000005907,2,13,4,TRUE,FALSE
MATa-2021ver-384,rec1678,fre3,S000005908,2,13,6,TRUE,FALSE
MATa-2021ver-384,rec1679,fit2,S000005909,2,13,8,TRUE,FALSE
MATa-2021ver-384,rec1680,fit3,S000005910,2,13,10,TRUE,FALSE
MATa-2021ver-384,rec1681,fre5,S000005911,2,13,12,TRUE,FALSE
MATa-2021ver-384,rec1682,yor385w,S000005912,2,13,14,TRUE,FALSE
MATa-2021ver-384,rec1683,phr1,S000005913,2,13,16,TRUE,FALSE
MATa-2021ver-384,rec1692,pho80,S000005361,2,13,18,TRUE,FALSE
MATa-2021ver-384,rec1693,izh2,S000005362,2,13,20,TRUE,FALSE
MATa-2021ver-384,rec1694,pfa4,S000005363,2,13,22,TRUE,FALSE
MATa-2021ver-384,rec1695,sin3,S000005364,2,13,24,TRUE,FALSE
MATa-2021ver-384,rec1697,top1,S000005366,2,15,2,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,2,15,4,TRUE,FALSE
MATa-2021ver-384,rec1698,csi2,S000005367,2,15,6,TRUE,FALSE
MATa-2021ver-384,rec1699,coq10,S000005368,2,15,8,TRUE,FALSE
MATa-2021ver-384,rec1700,mdm12,S000005369,2,15,10,TRUE,FALSE
MATa-2021ver-384,rec1702,plb3,S000005371,2,15,12,TRUE,FALSE
MATa-2021ver-384,rec1703,htz1,S000005372,2,15,14,TRUE,FALSE
MATa-2021ver-384,rec1704,hrd1,S000005373,2,15,16,TRUE,FALSE
MATa-2021ver-384,rec1705,yol014w,S000005374,2,15,18,TRUE,FALSE
MATa-2021ver-384,rec1706,irc10,S000005375,2,15,20,TRUE,FALSE
MATa-2021ver-384,rec1708,esc8,S000005377,2,15,22,TRUE,FALSE
MATa-2021ver-384,rec1709,tlg2,S000005378,2,15,24,TRUE,FALSE
MATa-2021ver-384,rec1710,yol019w,S000005379,2,1,1,TRUE,FALSE
MATa-2021ver-384,rec1711,tat2,S000005380,2,1,3,TRUE,FALSE
MATa-2021ver-384,rec1714,ifm1,S000005383,2,1,5,TRUE,FALSE
MATa-2021ver-384,rec1715,yol024w,S000005384,2,1,7,TRUE,FALSE
MATa-2021ver-384,rec1716,lag2,S000005385,2,1,9,TRUE,FALSE
MATa-2021ver-384,rec1718,mdm38,S000005387,2,1,11,TRUE,FALSE
MATa-2021ver-384,rec1719,yap7,S000005388,2,1,13,TRUE,FALSE
MATa-2021ver-384,blank,blank,-,2,1,15,TRUE,FALSE
