temperature,strain_name,strain_id,plate,row,column,query_id,t,p,mean_dif,sd_dif,mean_lgr,sd_lgr
30,fit3,rec1680,2,13,10,g6,-0.342995042217458,0.7377085974303913,-0.006708034295497017,0.04496202483518322,-0.00813672714161822,0.060444132908745646
30,fkh1,rec2290,15,6,11,g1,1.4205399914710093,0.18344222550836894,0.045510022401052584,0.0814218944558938,0.0815253434701438,0.13531002422879004
30,fkh1,rec2290,15,6,11,g6,2.51114503133987,0.028453984403115997,0.08161142048122272,0.09569744777350106,0.14013057320615535,0.15895352306230026
30,fkh1,rec2290,16,6,12,g1,-2.141388306326912,0.05133269186503831,-0.1116636551556289,0.08963117707449927,-0.1828078849704816,0.15791090820992845
30,fkh1,rec2290,16,6,12,g6,-0.6237177785933269,0.5432865935240643,-0.025882499242441324,0.10440014526592187,-0.03756238839139923,0.15538672973418693
30,fkh2,rec7216,12,11,12,g1,0.5882059570473803,0.5659852233653551,0.015066941773211412,0.06373340025339282,0.025551156431936083,0.10527696989566344
30,fkh2,rec7216,12,11,12,g6,-0.34747050231761806,0.7357372215908892,-0.01684030241165243,0.1647857730975485,-0.040714803687385975,0.2920805250410011
30,fks1,rec5251,6,16,10,g1,-0.5229628031776036,0.6100831063914196,-0.024679707492121228,0.11364297757086271,-0.0381586225402277,0.16670024819526602
30,fks1,rec5251,6,16,10,g6,1.110297308023223,0.2868133165780024,0.038066891281149776,0.08545483299682606,0.05222037768137535,0.1126374381129398
30,fks3,rec6450,9,16,16,g1,0.08734439681354553,0.9321215642557958,0.005902980014482327,0.1115564751441392,-0.004598939600326273,0.14722554758449277
30,fks3,rec6450,9,16,16,g6,0.7625974649365054,0.4594096193726178,0.03710685173931996,0.09753507509595347,0.04320797419054198,0.12119059742906914
30,flc1,rec1071,3,2,4,g1,1.293077454366801,0.21695016035054962,0.10735625544728379,0.24917927234120998,0.1273007130192373,0.3030543742844881
30,flc1,rec1071,3,2,4,g6,-1.091356462476968,0.2951313663609335,-0.0811841394156538,0.23622003338896677,-0.0969331083309084,0.2992790430758317
30,flc2,rec354,1,4,2,g1,-4.048782100129178,0.0018173069982187783,-0.09049651838539147,0.055352466758685256,-0.12907774378092543,0.08232210660622608
30,flc2,rec354,1,4,2,g6,-0.9153184996327893,0.38384444312902255,-0.028877148133529318,0.08975292107305213,-0.04274862238206456,0.119794738807622
30,flc3,rec4506,15,2,16,g1,0.7699253984085143,0.4542985388176446,0.027461399963508062,0.08630470131630316,0.04149274113928756,0.127842074208009
30,flc3,rec4506,15,2,16,g6,0.2995923272405621,0.770565410057249,0.00884860517390844,0.06530147995152281,0.016188087244193395,0.09925753570617502
30,fld1,rec5313,6,6,23,g1,1.267612367968966,0.225975895476066,0.051905748897751486,0.07824858769239261,0.06604332811132253,0.09593676250152185
30,fld1,rec5313,6,6,23,g6,-1.091010194308542,0.2948463215710731,-0.04248730467045161,0.10351715830180776,-0.05381970065951771,0.13647783984981093
30,flo1,rec6870,10,12,7,g1,0.3402663982647414,0.7388944042706698,0.009265666543114295,0.07239449492216074,0.012253264436737986,0.09983851582249698
30,flo1,rec6870,10,12,7,g6,-0.18127149562792266,0.8588463841292875,-0.004928567483366526,0.08732472099113074,-0.007336812831738045,0.12090249248759546
30,flo10,rec7106,14,8,8,g1,0.24448465542590092,0.8104135865418698,0.007836628179408667,0.09663979559799882,0.010128693829916175,0.12593416858388362
30,flo10,rec7106,14,8,8,g6,-1.5758671770217905,0.13757244783188036,-0.05153914703726277,0.055028960187929334,-0.07036897013645481,0.07600343151382496
30,flo11,rec5953,8,3,7,g1,-3.0257115947269555,0.009273120778715158,-0.09328012632213245,0.0789138428094865,-0.1553171622383669,0.1286679972277133
30,flo11,rec5953,8,3,7,g6,0.04968191768502571,0.9611056326489597,0.0018379652527324986,0.11434796229025973,0.0010196338529132806,0.18349845448765453
30,flo8,rec6106,15,8,20,g1,0.980391371479221,0.350120477052292,0.06448389724704093,0.13731011598164916,0.0657342301800157,0.14197879394657809
30,flo8,rec6106,15,8,20,g6,-0.908534259736079,0.3791013690200208,-0.0344096642492919,0.04820209611962319,-0.04023771923931578,0.056791462941851986
30,flo8,rec6107,15,8,22,g1,-3.166427693263479,0.007300317313673198,-0.12416569666032526,0.12180920869589106,-0.19259153653074132,0.18894359263289479
30,flo8,rec6107,15,8,22,g6,-0.615841676324892,0.5488048926739012,-0.02525080612809119,0.11443828339866362,-0.039669581296292,0.16437445267194825
30,flo8,rec7650,12,3,11,g1,3.65931331128929,0.00588501357378707,0.08022832619958851,0.05560646429208008,0.1117421246213926,0.0749070860713946
30,flo8,rec7650,12,3,11,g6,-4.458076990611486,0.001343428340895231,-0.07364149842917954,0.04075940349051395,-0.11376112826481365,0.06383735680896738
30,flr1,rec3143,11,15,16,g1,-1.2036834503823495,0.25121966841215665,-0.061140426911926865,0.1132883693181816,-0.06473102364282189,0.1198629335983378
30,flr1,rec3143,11,15,16,g6,-1.4596872113672978,0.16942868458846888,-0.10908472743565353,0.10158938880642221,-0.1298801692661492,0.13035709840691195
30,flx1,rec2293,12,3,8,g1,2.3876589772740764,0.0328993489645586,0.07852542392151425,0.06572648216893753,0.10267811029624738,0.08546711713063064
30,flx1,rec2293,12,3,8,g6,-3.6815125287391335,0.00247105656409074,-0.1347761326585041,0.026433679564275645,-0.19280355932746265,0.040252485000011606
30,fmc1,rec2257,9,13,17,g1,1.7555856395543705,0.10669528139143804,0.054475463780166655,0.09133926822922958,0.0819862956291583,0.13684319017680224
30,fmc1,rec2257,9,13,17,g6,1.5358380331149568,0.14687533998628985,0.057983314005451994,0.07089444314548383,0.08480120396260546,0.10667684068082756
30,fmo1,rec2870,4,15,10,g1,2.1735364586163644,0.04744189475999275,0.05614992258740978,0.05305352052608355,0.07093154173477675,0.06770389917512726
30,fmo1,rec2870,4,15,10,g6,2.0909489298417627,0.06070299472033353,0.07668021506890746,0.1145219380753148,0.09369524145109803,0.14061342196070653
30,fmp10,rec6178,15,2,15,g1,-0.11138344758149867,0.9129107580231484,-0.004176180950362651,0.07082252959384903,-0.005283239046082135,0.09802843268201407
30,fmp10,rec6178,15,2,15,g6,0.43881126334581944,0.667721081909765,0.019161237280558602,0.11744713577896804,0.025621235380093685,0.16467524718407467
30,fmp10,rec6178,16,2,16,g1,-0.20830844851494912,0.8379882351604939,-0.013355015738207597,0.16918289023579225,-0.022233125899749857,0.2508378544166971
