temperature,strain_name,strain_id,plate,row,column,query_id,t,p,mean_dif,sd_dif,mean_lgr,sd_lgr
30,nrg2,rec3203,12,8,20,g1,-2.1356518410777396,0.05236062847753508,-0.08213957855444579,0.07935787298349307,-0.13050134033794442,0.12380426115174778
30,nrg2,rec3203,12,8,20,g6,-1.6856407883280933,0.12504410588042894,-0.13644929600894642,0.20850850461114467,-0.26781950592226567,0.39657381479599724
30,nrk1,rec2947,12,12,14,g1,-0.31555310465739633,0.759786961683288,-0.01194768964653677,0.08648365066152812,-0.021565850085376537,0.1206531649545973
30,nrk1,rec2947,12,12,14,g6,1.989691164388966,0.07917362295332946,0.07647796748250693,0.08139806078854107,0.09577119863930797,0.10605173035940131
30,nrm1,rec5384,11,7,18,g1,0.19721042692836788,0.847950539283635,0.009936561488832112,0.12684653773374766,0.003608048836334374,0.20316551455694287
30,nrm1,rec5384,11,7,18,g6,0.9554956689972447,0.36379877820144657,0.04831083734236473,0.10706576523044978,0.058347242496114005,0.15737577046130544
30,nrp1,rec3865,9,13,5,g1,-3.3219429100794424,0.005038243686754791,-0.10123904528697883,0.11531087397158431,-0.2239214052867359,0.25027544278786745
30,nrp1,rec3865,9,13,5,g6,-3.582955427742443,0.0031084267458635264,-0.10083880172999571,0.10616489534751665,-0.22152316357514168,0.23360472015358064
30,nrt1,rec1847,2,14,19,g1,4.620461195005836,5.879458844385106e-4,0.1255400217208042,0.04705076220215065,0.16855433736915162,0.06542571260674668
30,nrt1,rec1847,2,14,19,g6,4.173101204829247,9.422756136500158e-4,0.13760945692819032,0.10005389476237184,0.18237923916128496,0.13136605655871092
30,nrt1,rec1847,16,13,20,g1,5.144922117046253,1.49247406034873e-4,0.14828362518552496,0.06578819258590556,0.2019213044545557,0.08728402162733445
30,nrt1,rec1847,16,13,20,g6,4.005282987302071,0.0013350587353632693,0.12445374162974535,0.10193078535040927,0.1706868990357702,0.13982185554205617
30,nsg1,rec1961,4,11,6,g1,3.3336831094351713,0.006613937535580554,0.0985462321038989,0.07439353874414475,0.14304920518987257,0.11653218001419763
30,nsg1,rec1961,4,11,6,g6,3.332025863781811,0.007943918147381804,0.09383367511350402,0.07663796943164569,0.1370286667384316,0.1193409040862861
